Timestamp,Crash Line,Source File,Total Count
2025-07-10 06:08:05,"nr-cuup: /oai/openair2/E2AP/RAN_FUNCTION/O-RAN/ran_func_kpm.c:71: fill_kpm_meas_data_item: Assertion `meas_info_lst[i].meas_type.type == NAME_MEAS_TYPE && ""Only NAME supported""' failed.",oran-orchestration-oai-cu-up-1_20250710_060805_20250710_053710.log,45
2025-07-10 06:16:51,nearRT-RIC: /flexric/src/lib/e2ap/v2_03/dec/e2ap_msg_dec_asn.c:536: e2ap_dec_e42_subscription_request: Assertion `ran_id->criticality == Criticality_reject' failed.,oran-orchestration-nearRT-RIC-1_20250710_061651_20250710_053710.log,126
2025-07-10 06:23:47,"nr-cuup: /oai/openair2/E2AP/RAN_FUNCTION/O-RAN/ran_func_kpm.c:229: filter_ues_by_s_nssai_in_cuup: Assertion `*test_info.test_cond == EQUAL_TEST_COND && ""Currently support EQUAL test condition""' failed.",oran-orchestration-oai-cu-up-1_20250710_062347_20250710_053710.log,75
2025-07-10 07:17:35,"nr-softmodem: /oai/openair2/E2AP/RAN_FUNCTION/O-RAN/ran_func_kpm_subs.c:226: get_kpm_meas_value: Assertion `found_entry != NULL && ""Unsupported KPM measurement name""' failed.",oran-orchestration-oai-du-rfsim-1_20250710_071735_20250710_053710.log,18
2025-07-10 07:18:17,"nearRT-RIC: /flexric/src/lib/msg_hand/reg_e2_nodes.c:174: add_reg_e2_node: Assertion `it_node == end_node && ""Trying to add an already existing E2 Node""' failed.",oran-orchestration-nearRT-RIC-1_20250710_071817_20250710_053710.log,16
2025-07-10 07:18:46,nr-cuup: /oai/openair2/E2AP/flexric/src/agent/e2_agent.c:242: pend_event: Assertion `bi_map_size(&ag->pending) == 1' failed.,oran-orchestration-oai-cu-up-1_20250710_071846_20250710_053710.log,7
2025-07-10 07:24:39,"nr-softmodem: /oai/openair2/E2AP/RAN_FUNCTION/O-RAN/ran_func_kpm.c:267: filter_ues_by_s_nssai_in_du_or_monolithic: Assertion `*test_info.test_cond == EQUAL_TEST_COND && ""Currently support EQUAL test condition""' failed.",oran-orchestration-oai-du-rfsim-1_20250710_072439_20250710_053710.log,7
2025-07-10 07:31:19,"nearRT-RIC: /flexric/src/ric/map_e2_node_sockaddr.c:154: find_map_e2_node_sad: Assertion `it != end && ""E2 Node not found in the tree""' failed.",oran-orchestration-nearRT-RIC-1_20250710_073119_20250710_053710.log,16
2025-07-10 21:17:31,"nearRT-RIC: /flexric/src/ric/iApp/msg_handler_iapp.c:342: e2ap_handle_e42_ric_subscription_request_iapp: Assertion `valid_xapp_id(iapp, e42_sr->xapp_id) == true' failed.",oran-orchestration-nearRT-RIC-1_20250710_211731_20250710_053710.log,2
2025-07-10 21:29:52,"nearRT-RIC: /flexric/src/lib/e2ap/v2_03/dec/e2ap_msg_dec_asn.c:1365: e2ap_dec_error_indication: Assertion `0!=0 && ""Untested code""' failed.",oran-orchestration-nearRT-RIC-1_20250710_212952_20250710_053710.log,1
2025-07-11 03:46:16,nearRT-RIC: /flexric/src/lib/e2ap/v2_03/dec/e2ap_msg_dec_asn.c:905: e2ap_dec_indication: Assertion `pdu->choice.initiatingMessage->criticality == Criticality_ignore' failed.,oran-orchestration-nearRT-RIC-1_20250711_034616_20250710_053710.log,2
